id,title,author,language,caption,captionItemName,keyword,digest,status,isDisplay,readNum,createTime,updateTime,coverUrl
171,The Eastern Battle for the Location of Multinational Crypto Enterprises (Part One)：A Comparative Analysis of Taxation and Regulation between Singapore and Hong Kong,TaxDAO,2,1,,,,2,1,,2024/3/10 15:10,2024/3/10 15:51,/wordFile/76.jpg
173,Web3 Digital Funds Topic：Comparison of Tax Risk Analysis Easily Ignored,TaxDAO,2,1,,,,2,1,,2024/3/10 15:10,2024/3/10 16:17,/wordFile/78.jpg
155,Cryptocurrency Policy Review and Outlook for 2023,TaxDAO,2,3,,,,2,1,,2024/3/10 15:10,2024/3/10 15:53,/wordFile/60.jpg
156,Prospects for the Development and Regulatory Reform of the International Tax System for Crypto Assets,TaxDAO,2,3,,,,2,1,,2024/3/10 15:10,2024/3/10 15:52,/wordFile/61.jpg
157,Beyond Winter：The Transformation and Growth of the Crypto Market,TaxDAO Leslie,2,3,,,,2,1,,2024/3/10 15:10,2024/3/10 16:17,/wordFile/62.jpg
158,TaxDAO’s Response to Committee on Finance on the Taxation of Digital Assets,TaxDAO,2,3,,,,2,1,,2024/3/10 15:10,2024/3/10 15:54,/wordFile/63.jpg
159,"Do cryptocurrencies, as legal property, need to be taxed in mainland China？",TaxDAO,2,3,,,,2,1,,2024/3/10 15:10,2024/3/10 15:52,/wordFile/64.jpg
160,"TaxDAO Hot Q&A: Will mining, trading, and paying U be taxed？",TaxDAO,2,1,,,,2,1,,2024/3/10 15:10,2024/3/11 15:18,/wordFile/65.jpg
161,Detailed Explanation of New Changes in US Cryptocurrency Accounting Rules：the Impact on Companies like MicroStrategy and Coinbase,TaxDAO,2,3,,,,2,1,,2024/3/10 15:10,2024/3/10 15:52,/wordFile/66.jpg
162,Japanese Blockchain Association’s opinion on proposed changes to cryptocurrency taxation,TaxDAO,2,1,,,,2,1,,2024/3/10 15:10,2024/3/11 15:30,/wordFile/67.jpg
163,Summary of Financial Management Concepts Needed for Web3 Based on the Bybit Compensation Incident,TaxDAO,2,3,,,,2,1,,2024/3/10 15:10,2024/3/10 15:54,/wordFile/68.jpg
164,The Impact of Tax Residency on Crypto Wealth Accumulation,TaxDAO,2,3,,,,2,1,,2024/3/10 15:10,2024/3/10 15:51,/wordFile/69.jpg
165,TaxDAO Shares ‘Web3 Tax Compliance Insights’ at CUHK Business School,TaxDAO,2,1,,,,2,1,,2024/3/10 15:10,2024/3/11 15:30,/wordFile/70.jpg
166,CARF：A New Era of Global Cryptocurrency Tax Regulation,TaxDAO,2,1,,,,2,1,,2024/3/10 15:10,2024/3/10 15:54,/wordFile/71.jpg
167,48 Countries Commit to CARF：Attitudes and Future Crypto Tax Transparency Framework,TaxDAO,2,1,,,,2,1,,2024/3/10 15:10,2024/3/10 15:55,/wordFile/72.jpg
168,Cryptocurrency Tax Havens and the Impact of International Regulation,TaxDAO,2,1,,,,2,1,,2024/3/10 15:10,2024/3/10 15:55,/wordFile/73.jpg
169,New Cryptocurrency Travel Rules Come into Force in the UK: International Comparison and Evaluation of Travel Rules,TaxDAO,2,1,,,,2,1,,2024/3/10 15:10,2024/3/11 15:31,/wordFile/74.jpg
139,加拿大加密货币征税现状及分析,TaxDAO,1,1,,,,2,1,,2024/3/10 15:10,2024/3/10 16:16,/wordFile/44.jpg
140,英国加密资产税收：时代前沿的实践与思考,TaxDAO,1,1,,,,2,1,,2024/3/10 15:10,2024/3/10 16:20,/wordFile/45.jpg
141,积极推进：法国加密税的现状与展望,TaxDAO,1,1,,,,2,1,,2024/3/10 15:10,2024/3/10 15:29,/wordFile/46.jpg
142,荷兰加密货币税收制度及参与国际税收规定进展分析,TaxDAO,1,1,,,,2,1,,2024/3/10 15:10,2024/3/10 15:28,/wordFile/47.jpg
143,挪威加密税制、监管现状和趋势分析,TaxDAO,1,1,,,,2,1,,2024/3/10 15:10,2024/3/10 15:28,/wordFile/48.jpg
144,芬兰加密货币市场：税务、监管和未来发展趋势分析,TaxDAO,1,1,,,,2,1,,2024/3/10 15:10,2024/3/10 15:44,/wordFile/49.jpg
145,对抗金融制裁：俄罗斯推进加密资产合法化,TaxDAO,1,1,,,,2,1,,2024/3/10 15:10,2024/3/10 15:44,/wordFile/50.jpg
146,欧洲最痴迷加密货币的国家：斯洛文尼亚和卢森堡的加密税分析,TaxDAO,1,1,,,,2,1,,2024/3/10 15:10,2024/3/10 15:44,/wordFile/51.jpg
147,爱尔兰的数字之路：加密资产税收分析,TaxDAO,1,1,,,,2,1,,2024/3/10 15:10,2024/3/10 15:59,/wordFile/52.jpg
148,逐渐收紧的监管与踌躇满志的雄心： 爱沙尼亚能否继续吸引投资者？,TaxDAO,1,1,,,,2,1,,2024/3/10 15:10,2024/3/10 15:29,/wordFile/53.jpg
149,与加密资产为敌？IMF对加密资产监管的态度演变,TaxDAO,1,1,,,,2,1,,2024/3/10 15:10,2024/3/10 15:59,/wordFile/54.jpg
150,欧盟加密监管即将迈入统一时代：历史回顾与未来展望,TaxDAO,1,1,,,,2,1,,2024/3/10 15:10,2024/3/10 15:45,/wordFile/55.jpg
151,解读：欧盟《加密资产市场监管法案》（MiCA）的特点,TaxDAO,1,1,,,,2,1,,2024/3/10 15:10,2024/3/10 15:29,/wordFile/56.jpg
152,MiCA明确：USDT等稳定币在欧盟的合规要求,TaxDAO,1,1,,,,2,1,,2024/3/10 15:10,2024/3/10 15:29,/wordFile/57.jpg
153,加密货币“双刃剑”即将迎来立法规制：稳定币监管现状与展望,TaxDAO,1,1,,,,2,1,,2024/3/10 15:10,2024/3/10 15:56,/wordFile/58.jpg
154,投资者关注：从JPEX暴雷看港府如何规范交易所合规性,TaxDAO,1,1,,,,2,1,,2024/3/10 15:10,2024/3/10 16:00,/wordFile/59.jpg
135,新西兰财务和支出委员会报告：加密资产发展的新里程碑？,TaxDAO,1,1,,,,2,1,,2024/3/10 15:10,2024/3/10 16:01,/wordFile/40.jpg
136,阿拉伯世界：阿联酋加密税制及监管政策分析,TaxDAO,1,1,,,,2,1,,2024/3/10 15:10,2024/3/10 16:01,/wordFile/41.jpg
137,阿拉伯世界：迪拜加密货币征税现状及趋势分析,TaxDAO,1,1,,,,2,1,,2024/3/10 15:10,2024/3/10 16:01,/wordFile/42.jpg
125,主要国家税收居民身份认定梳理：对加密资产配置的税收影响,TaxDAO,1,1,,,,2,1,,2024/3/10 15:08,2024/3/10 15:48,/wordFile/29.jpg
126,整理：对加密货币课征所得税的国家和地区,TaxDAO,1,1,,,,2,1,,2024/3/10 15:08,2024/3/10 16:02,/wordFile/30.jpg
127,整理：对加密货币课征资本利得税的国家和地区,TaxDAO,1,1,,,,2,1,,2024/3/10 15:08,2024/3/10 16:02,/wordFile/31.jpg
128,全球加密货币流转税概览,TaxDAO,1,1,,,,2,1,,2024/3/10 15:08,2024/3/10 15:48,/wordFile/32.jpg
129,全球NFT税收监管政策分析,TaxDAO,1,1,,,,2,1,,2024/3/10 15:08,2024/3/10 15:46,/wordFile/33.jpg
131,香港vs新加坡 ——加密货币政策对比,TaxDAO,1,1,,,,2,1,,2024/3/10 15:08,2024/3/10 15:46,/wordFile/35.jpg
132,日本vs韩国 ——加密货币政策对比,TaxDAO,1,1,,,,2,1,,2024/3/10 15:08,2024/3/10 15:45,/wordFile/36.jpg
133,印度加密货币税收制度、监管现状和趋势分析,TaxDAO,1,1,,,,2,1,,2024/3/10 15:08,2024/3/10 15:49,/wordFile/37.jpg
134,泰国数字资产税收现状及未来趋势,TaxDAO,1,1,,,,2,1,,2024/3/10 15:08,2024/3/10 16:03,/wordFile/38.jpg
118,开曼基金的数字资产投资之道：税务风险分析与比较,TaxDAO,1,1,,,,2,1,,2024/3/10 15:08,2024/3/10 16:03,/wordFile/22.jpg
105,日本区块链协会针对加密税制修改建议的看法,TaxDAO,1,3,,,,2,1,,2024/3/10 15:08,2024/3/10 16:04,/wordFile/9.jpg
106,从Bybit薪酬事件总结Web3需要的财管理念,TaxDAO,1,3,,,,2,1,,2024/3/10 15:08,2024/3/10 15:54,/wordFile/10.jpg
107,中国税务稽查趋严，加密货币机构与大户投资者如何应对？,TaxDAO,1,3,,,,2,1,,2024/3/10 15:08,2024/3/10 16:05,/wordFile/11.jpg
108,海外业务和股权架构设计：以挖矿业务为例,TaxDAO,1,1,,,,2,1,,2024/3/10 15:08,2024/3/11 15:42,/wordFile/12.jpg
109,税务实操：税收居民身份对加密财富积累的影响,TaxDAO,1,3,,,,2,1,,2024/3/10 15:08,2024/3/10 15:51,/wordFile/13.jpg
110,TaxDAO在香港中文大学商学院分享《Web3税务合规洞察》,TaxDAO,1,3,,,,2,1,,2024/3/10 15:08,2024/3/10 16:05,/wordFile/14.jpg
111,CARF：全球加密资产税收监管的新时代,TaxDAO,1,1,,,,2,1,,2024/3/10 15:08,2024/3/10 15:54,/wordFile/15.jpg
112,48国承诺实施CARF：各方态度与未来加密税透明框架,TaxDAO,1,1,,,,2,1,,2024/3/10 15:08,2024/3/10 15:55,/wordFile/16.jpg
113,概述：加密货币避税天堂与其国际监管,TaxDAO,1,1,,,,2,1,,2024/3/10 15:08,2024/3/10 15:55,/wordFile/17.jpg
114,IOSCO发布全球加密资产监管规则，SEC承诺采纳,TaxDAO,1,1,,,,2,1,,2024/3/10 15:08,2024/3/10 16:07,/wordFile/18.jpg
100,TaxDAO对美国参议院财政委员会关于数字资产征税问题的回应,TaxDAO,1,3,,,,2,1,,2024/3/10 15:08,2024/3/10 15:54,/wordFile/4.jpg
101,作为合法财产的加密货币在大陆是否需要纳税？,TaxDAO,1,1,,,,2,1,,2024/3/10 15:08,2024/3/10 15:52,/wordFile/5.jpg
102,TaxDAO热点问答：挖矿、交易、工资付U会被征税吗？,TaxDAO,1,3,,,,2,1,,2024/3/10 15:08,2024/3/10 16:08,/wordFile/6.jpg
103,跨境财务信息交换（CRS）是否对Web3从业者产生影响？,TaxDAO,1,3,,,,2,1,,2024/3/10 15:08,2024/3/10 16:09,/wordFile/7.jpg
98,加密资产国际税制发展与监管变革展望,TaxDAO Yoghurt,1,3,,,,2,1,,2024/3/10 15:08,2024/3/10 15:52,/wordFile/2.jpg
99,跨越寒冬：加密市场的转型与成长,TaxDAO Leslie,1,3,,,,2,1,,2024/3/10 15:08,2024/3/10 16:09,/wordFile/3.jpg
97,2023年加密货币政策回顾及展望,TaxDAO Rebecca,1,3,,,,2,1,,2024/3/10 15:08,2024/3/10 15:53,/wordFile/1.jpg
96,欧盟新反洗钱规则协议：加密货币公司应对1000欧元以上的交易开展尽调,Sandali Handagama,1,2,,,,2,1,,2024/3/10 1:31,2024/3/10 1:32,files/20240830/bad27bc579fc43e387b0e187e418d759.png
95,ETF投资专题（二）：投资香港比特币ETF有何条件？将如何纳税？,TaxDAO,1,1,,,,2,1,,2024/3/10 1:29,2024/3/10 1:31,files/20240830/666141394a164862b529bee9a6b24b89.png
94,The OECD Secretary-General reports to the G20 on the progress of CARF implementation,OECD,2,2,,,,2,1,,2024/3/10 1:17,2024/3/10 1:32,files/20240309/95654019c85a4779a676b675c65e3a85.png
93,"""Mining"" the Future: Canaan Technology's Mining Business Differentiation and Financial Analysis Report",TaxDAO,2,1,,,,2,1,,2024/3/10 1:12,2024/3/10 1:14,files/20240830/7e72ff74a67c487cb43bc702358a7659.png
92,OECD秘书长向G20汇报CARF实施进展 | 文末附报告下载,OECD,1,2,,,,2,1,,2024/3/3 14:16,2024/3/10 1:17,files/20240830/498475aa741c4c38bcb34636b6982186.png
91,比特币现货 ETF 的崛起：南非的视角,Wiehann Olivier,1,2,,,,2,1,,2024/3/3 14:14,2024/8/30 16:27,files/20240830/a5731962c7a140dcbea7b570e287afba.png
90,“挖掘”未来：嘉楠科技挖矿业务差异化与财务分析报告,TaxDAO,1,1,,,,2,1,,2024/3/3 14:12,2024/3/3 14:14,files/20240830/72018cc245c841dcaeba85cdaf73b183.png
89,On-chain Andes (4): Analysis of the dynamics of Mexico's crypto tax system and regulatory frontiers,TaxDAO,2,1,,,,2,1,,2024/3/3 13:47,2024/3/5 12:00,files/20240303/16bd18dd2a7c4edd8a17d56c52a2f18d.png
72,Responding to the New IIJA Filing Rules (I): Analysis of Reporting Obligations and Potential Consequences of the New Regulations,TaxDAO,2,1,,,,2,1,,2024/2/26 15:45,2024/2/26 15:45,files/20240830/0b8c134a5ed9414a85ff0051189bd42b.png
71,英国金融法案“有益制约”正使投资者更难交易加密货币,Robert D. Kinght,1,2,,,,2,1,,2024/2/23 13:20,2024/2/29 11:33,files/20240830/bf7249bd974e4ce9ac1772022b3f35fd.png
68,判例、选举与立法：2024 年加密货币监管来自何方？,"Nikhilesh De, Jesse Hamilton, Sandali Handagama, Camomile Shumba, Elizabeth Napolitano, Amitoj Singh",1,2,,,,2,1,,2024/2/18 16:46,2024/2/23 9:15,files/20240218/photo-1495976797530-f33e6580e44b_1708245896783.jpg
67,全球加密货币监管前瞻：金融风险、数据治理和网络安全是规制重点,Julius Mutunkei,1,2,,,分析师预计 2024 年的重点领域将超出监管力度加大的总体趋势。他们预测，金融机构将制定更加强有力的风险管理框架，并提高资本和流动性要求，以反映当前的经济环境。此外，数据和人工智能在传统金融和加密货币领域的重要性不断上升，预计将增加全球加密货币监管中对数据治理和模型风险管理的需求。分析师还预计，可持续性以及环境、社会和治理（ESG）因素将在国际加密货币监管中占据更大的比重，而网络安全仍然是重中之重，因为数字资产平台仍然是黑客和诈骗者的目标。,2,1,,2024/2/18 16:44,2024/2/22 9:58,files/20240218/photo-1450849608880-6f787542c88a_1708245818758.jpg
66,ETF Investment Special (Part 1): What Taxes are Involved When U.S. Residents and Overseas Residents Invest in U.S. Bitcoin ETFs?,TaxDAO,2,1,,ETF,,2,1,,2024/2/18 15:46,2024/2/19 11:30,files/20240830/c5f4117df73e48109bc8928945fd3d44.png
65,"How will the new president, Javier Milei, deal with cryptocurrency? Argentina Crypto Tax & Preview",TaxDAO,2,1,,,"The Argentine Republic (Spanish: República Argentina), commonly known as Argentina (Spanish: Argentina), is located in the south of South America, relying on abundant natural resources, Argentina has long practiced an economic model of exporting primary products and substituting imported industrial products. At the end of 2023, its inflation rate reached 211.4%, surpassing Venezuela's 193%, making it the fastest depreciating currency in Latin America. Against this backdrop, investing in cryptocurrencies has become the way most Argentines fight inflation, but the Argentine government has generally taken a wait-and-see approach to cryptocurrencies, and its crypto tax reform still needs a long process.",2,1,,2024/2/13 19:30,2024/2/13 19:30,files/20240830/e74df7b06c2844df98e377841a0c2b8b.png
64,行业对亚太地区多国比特币ETF获批持乐观态度，澳大利亚处于领先地位,Amitoj Singh,1,2,,,,2,1,,2024/2/11 15:20,2024/2/11 19:29,files/20240211/raimond-klavins-yzkoleKww6w-unsplash_1707636003406.jpg
63,应对美国IIJA申报新规（一）：新规报告义务和潜在后果分析,TaxDAO,1,1,,,,2,1,,2024/2/11 15:08,2024/2/11 17:12,files/20240830/0206fdd896c94472879efc80e253cb8e.png
62,TaxDAO Annual White Paper_2024,TaxDAO,2,3,,,"At the end of 2023 and the beginning of 2024, TaxDAO compiles the research findings for industry practitioners, observers, and professionals to reference. As one of the few organizations dedicated to conducting research on Web3 tax, accounting, and regulatory policies, we are enthusiastic about utilizing our expertise and contributing to a path forward for industry compliance. The booming crypto assets and Web3 industry have made it increasingly impossible to ignore in economic activities, and its positive and negative impacts are also rapidly amplified. The two-way interaction between regulation and the industry has evolved from a small contact to a real-time collision and balance. Just like a strong belief in Bitcoin, digital citizens in the industry have an unwavering belief in the development of the industry. With the recent liquidation of Binance risks and the expectation of Bitcoin ETF applications, vigorous power has once again gathered upward. At the same time, we are keenly aware of the industry's urgent need for clarity on regulatory compliance. In the future, TaxDAO hopes to continue to export its views in the development of regulatory policy in various regions, especially in the area of tax and accounting policy - an area in which TaxDAO is naturally good at. The voice in this area represents our judgment on the trend of financial regulation, tax regulation and audit transparency in the next 5-10 years. We hope to do a good job of the existing work at the same time, develop a good commercial landing scene, to maintain the survival and active organization. In the future, TaxDAO will make every effort to explore the path of Web3 tax and financial compliance, and cooperate with the community to seek a stable and long-term industry development path.",2,1,,2024/2/7 20:33,2024/2/7 21:15,files/20240830/892fe00cd5704f07808b27a5a67674a8.png
61,TaxDAO年度白皮书_2024,TaxDAO,1,3,,,岁末年初，TaxDAO将本年的研究成果整理供行业从业者、观察者以及专业人士参考。作为少数专注于Web3税务、会计、监管政策研究的组织，我们非常兴奋能有这样的时代和行业机会利用专业所学，为开拓一条行业合规发展的必经之路做些许贡献。 加密资产和Web3行业的蓬勃发展使其在全球经济活动中变得越来越不可忽视，其正反两面影响也快速放大。监管与本行业的双向互动从开始的细微接触演变成实时碰撞和平衡。 就像信仰比特币一样，身处本行业的数字公民对行业的发展抱持着坚定不移的信仰。虽然在过去的一年我们经历过挫折，但伴随着近期币安风险的出清以及美国SEC对现货比特币ETF的批准，蓬勃的力量再一次向上积聚。行稳才能致远，我们深刻感受到行业对明晰监管合规的迫切需求。 TaxDAO希望未来在各地区监管政策的制定过程中持续输出观点，尤其是税务和会计政策领域——这是TaxDAO与生俱来所擅长的领域。在该领域的发声代表了我们对于未来5-10年金融监管、税务监管、审计透明趋势的判断。 我们希望在做好既有工作的同时，开拓有良好的商业化落地场景，保持组织的存续和活跃。未来TaxDAO将在Web3税务和财务合规的路径探索上倾尽全力，与社区共同协作，寻求稳定、长期的行业发展路径。,2,1,,2024/2/7 20:31,2024/2/7 20:33,files/20240830/3d839850b7924ed8bb0a37a43baec5b2.png
60,对IRS税收裁决的失败挑战：Jarrett诉美国案与质押税收问题分析,TaxDAO,1,1,,,,2,1,,2024/2/7 20:25,2024/2/7 21:15,files/20240830/294664668c4e415591bd768d230d657c.png
59,美国加密税制度分析,TaxDAO,1,1,,,,2,1,,2024/2/7 20:23,2024/2/7 21:15,files/20240830/b3bee3e03abb48728d14e385c0bc5ca6.png
58,"详解美国加密货币会计核算规则新变化，对MicroStrategy, Coinbase 等有何影响",TaxDAO,1,1,,,,2,1,,2024/2/7 20:21,2024/2/7 21:16,files/20240830/5b44fe33a94844a49e77d2e2dfff4687.png
57,IRS Maintains Position on Taxation of Cryptocurrency Collateral Interpreting the Jarrett v. United States Case,TaxDAO,2,1,,,,2,1,,2024/2/7 20:18,2024/2/7 20:25,files/20240830/d60308277895480b952a59bbf69e6903.png
56,Overview of the U.S. Cryptocurrency Tax System,TaxDAO,2,1,,,,2,1,,2024/2/7 20:16,2024/2/7 20:23,files/20240830/e7dd742240bf44308ba980f49539fe18.png
55,Detailed Explanation of New Changes in US Cryptocurrency Accounting Rules ：the Impact on Companies like MicroStrategy and,TaxDAO,2,1,,,,2,1,,2024/2/7 20:14,2024/2/7 20:21,files/20240830/246b4e090d554649b3883afe428e99ca.png
54,加密货币在中国国内的税收征管现状和趋势 系列三,TaxDAO,1,1,,,,2,1,,2024/2/7 20:10,2024/2/7 21:16,files/20240830/3d270b8a1d1d49eda122ed94b90b7894.png
53,加密货币在中国国内的税收征管现状和趋势 系列二,TaxDAO,1,1,,,,2,1,,2024/2/7 20:07,2024/2/7 21:16,files/20240830/b55192340a7845ada32dba1b5d6f026e.png
52,加密货币在中国国内的税收征管现状和趋势 系列一,TaxDAO,1,1,,,,2,1,,2024/2/7 20:05,2024/2/7 21:16,files/20240830/a5466f7ec95e45368791f8bfaef4341f.png
51,作为合法财产的加密货币在大陆是否需要纳税？,TaxDAO,1,1,,,,2,1,,2024/2/7 20:03,2024/2/7 21:16,files/20240830/3c700ba8a02744f5a6680cea757a0b8b.png
50,中国税务稽查趋严，加密货币机构与大户投资者如何应对？,TaxDAO,1,1,,,,2,1,,2024/2/7 20:01,2024/2/7 21:17,files/20240830/c6ab280a653e44a7a6048a869d6aaed1.png
49,Current Status and Trends of Cryptocurrency Taxation and Regulation in China series III,TaxDAO,2,1,,,,2,1,,2024/2/7 19:58,2024/2/7 20:10,files/20240830/f77fa7e34fdb419793f7a95d279c2c88.png
48,Current Status and Trends of Cryptocurrency Taxation and Regulation in China series II,TaxDAO,2,1,,,,2,1,,2024/2/7 19:56,2024/2/7 20:07,files/20240830/499bc1c24a2445c9847ac00a385c4479.png
47,Current Status and Trends of Cryptocurrency Taxation and Regulation in China series I,TaxDAO,2,1,,,,2,1,,2024/2/7 19:53,2024/2/7 20:05,files/20240830/407f12ebfa97487bb958a085e6b321cb.png
46,"Do cryptocurrencies, as legal property, need to be taxed in mainland China",TaxDAO,2,1,,,,2,1,,2024/2/7 19:50,2024/2/7 20:03,files/20240830/13d6e107e4d64242a990198ca2973428.png
45,美国加密资产会计准则新规带来何种影响？详解加密资产会计处理,TaxDAO,1,1,,,,2,1,,2024/2/7 19:44,2024/2/7 21:17,files/20240207/-s-付费阅读7_1707306151303.jpg
44,链上安第斯（一）丨巴西加密税制与监管前沿动态分析,FinTax,1,1,,,,2,1,,2024/2/7 19:40,2024/2/7 21:17,files/20240830/d2b005426e8049109e2a861d21cc6f1d.png
43,对抗金融制裁，俄罗斯推进加密资产合法化,TaxDAO,1,1,,,,2,1,,2024/2/7 18:27,2024/2/7 21:17,files/20240830/4291611bec144751abbe0aac8750f574.png
42,Web3数字基金专题：容易忽视的税务风险分析比较,TaxDAO,1,1,,,,2,1,,2024/2/7 18:19,2024/2/7 21:18,files/20240830/51a158cf4dde4602b6634d2f65e2c90a.png
41,与加密资产为敌？IMF对加密资产监管的态度演变,TaxDAO,1,1,,,,2,1,,2024/2/7 18:14,2024/2/7 21:18,files/20240830/06abe9ebd2bc44c3b3474de3a49d305e.png
40, 跨国加密企业选址的东方之争（二）：加密资产挖矿企业更适合落地香港？,TaxDAO,1,1,,,,2,1,,2024/2/7 18:11,2024/2/7 21:18,files/20240830/b28de890defc4ef2be4ab12c055f1074.png
39,跨国加密企业选址的东方之争（一）：新加坡与香港的税务与监管比较分析,TaxDAO,1,1,,,,2,1,,2024/2/7 18:07,2024/2/7 18:08,files/20240830/4ab522098639424ba5db74c5c012d601.png
38,What are the implications of the new US crypto-asset accounting standard,TaxDAO,2,1,,,,2,1,,2024/2/7 18:03,2024/2/7 19:44,files/20240207/-s-付费阅读7_1707300215847.jpg
37,Exploring the Latest Trends in Brazil's Cryptocurrency Taxation and Regulatory Landscape,TaxDAO,2,1,,,,2,1,,2024/2/7 18:00,2024/2/7 19:40,files/20240830/87cae7645dca47948eec3432c050feb9.png
36,"Resisting Financial Sanctions, Russia Advances the Legalization of Cryptocurrencies",TaxDAO,2,1,,,,1,2,,2024/2/7 17:50,2024/2/7 18:27,files/20240207/-s-付费阅读5_1707299407146.jpg
35,Web3 Digital Funds Topic Comparison of Tax Risk Analysis Easily Ignored,TaxDAO,2,1,,,,2,1,,2024/2/7 17:46,2024/2/7 18:19,files/20240830/5077708784ec490d93eae6296b2264a4.png
34,Cryptocurrency Is the IMF an Adversary Evolution of IMF's Regulatory Approach to Cryptocurrency,TaxDAO,2,1,,,,2,1,,2024/2/7 17:37,2024/2/7 17:37,files/20240830/8633139dc5b549ab8152917d1f3adfd3.png
33,The Eastern Battle for the Location of Multination (Part Two),TaxDAO,2,1,,,,2,1,,2024/2/7 17:31,2024/2/7 17:34,files/20240830/932fb0066cf44211b7b68a57069f552e.png
32,The Eastern Battle for the Location of Multinational Crypto Enterprises (Part One) A Comparative Analysis of Taxation and Regulation between Singapore and Hong Kong,TaxDAO,2,1,,,,2,1,,2024/2/7 17:25,2024/2/7 18:07,files/20240830/eb00965039c54d40afa2a2a8177f7ec4.png
